loss,accuracy,val_loss,val_accuracy
2.325678586959839,0.14933332800865173,2.089419364929199,0.24566088616847992
2.0104875564575195,0.2800000011920929,1.8870995044708252,0.34846460819244385
1.8354599475860596,0.3720000088214874,1.747945785522461,0.42323097586631775
1.7036205530166626,0.4560000002384186,1.6268855333328247,0.514018714427948
1.5877506732940674,0.5453333258628845,1.5137072801589966,0.6074766516685486
1.4828073978424072,0.6159999966621399,1.4178062677383423,0.663551390171051
1.390114426612854,0.6693333387374878,1.3365166187286377,0.7036048173904419
1.306580901145935,0.7173333168029785,1.2543067932128906,0.7263017296791077
1.2337616682052612,0.7400000095367432,1.1879510879516602,0.771695613861084
1.1685268878936768,0.7706666588783264,1.1261259317398071,0.7943925261497498
1.1099082231521606,0.7973333597183228,1.071649432182312,0.8090787529945374
1.0542562007904053,0.8119999766349792,1.017822027206421,0.8197596669197083
1.0029107332229614,0.8253333568572998,0.9676810503005981,0.84112149477005
0.9548829793930054,0.8426666855812073,0.923525869846344,0.8491321802139282
0.9101215600967407,0.8519999980926514,0.8782029747962952,0.8651535511016846
0.8653557896614075,0.8786666393280029,0.8376443386077881,0.8744993209838867
0.8292953372001648,0.874666690826416,0.8035670518875122,0.8811749219894409
0.7952840328216553,0.8866666555404663,0.7679635882377625,0.8918558359146118
0.7596386075019836,0.890666663646698,0.737808346748352,0.8958611488342285
0.7292096614837646,0.8960000276565552,0.7078376412391663,0.901201605796814
0.6988770961761475,0.8920000195503235,0.6825354695320129,0.9038718342781067
0.6743856072425842,0.9053333401679993,0.6539762616157532,0.9078771471977234
0.647422194480896,0.9079999923706055,0.6286706924438477,0.9145527482032776
0.622366726398468,0.9133333563804626,0.6064005494117737,0.9145527482032776
0.5994874835014343,0.918666660785675,0.5866493582725525,0.9238985180854797
0.5804471969604492,0.9240000247955322,0.564301609992981,0.9265687465667725
0.559046745300293,0.9279999732971191,0.5430040955543518,0.9292389750480652
0.5394858121871948,0.9346666932106018,0.5247273445129395,0.9385848045349121
0.5230857133865356,0.9346666932106018,0.507834255695343,0.9412550330162048
0.5053640007972717,0.9413333535194397,0.489957720041275,0.9412550330162048
0.4893154799938202,0.9440000057220459,0.4749976694583893,0.9492656588554382
0.47413501143455505,0.9440000057220459,0.46227091550827026,0.9492656588554382
0.4610333740711212,0.9480000138282776,0.4500717222690582,0.9479305744171143
0.4464121460914612,0.9493333101272583,0.4335738718509674,0.951935887336731
0.4337036907672882,0.9506666660308838,0.41964563727378845,0.951935887336731
0.4187062084674835,0.9520000219345093,0.4082997441291809,0.9546061158180237
0.4075160622596741,0.9573333263397217,0.3985286056995392,0.9572763442993164
0.39708706736564636,0.9546666741371155,0.38677310943603516,0.9612817168235779
0.38581761717796326,0.9586666822433472,0.3740878105163574,0.9586114883422852
0.3757169544696808,0.9573333263397217,0.36613625288009644,0.9586114883422852
0.36513298749923706,0.9599999785423279,0.35670074820518494,0.9599465727806091
0.35733476281166077,0.9613333344459534,0.3473952114582062,0.9652870297431946
0.34809935092926025,0.9613333344459534,0.3372481167316437,0.9666221737861633
0.3379824459552765,0.9666666388511658,0.32880067825317383,0.9639519453048706
0.3296918570995331,0.9653333425521851,0.32181936502456665,0.9652870297431946
0.322281152009964,0.9653333425521851,0.31462398171424866,0.9639519453048706
0.31484878063201904,0.9679999947547913,0.3065730631351471,0.9679572582244873
0.3078729510307312,0.9693333506584167,0.2998795211315155,0.9679572582244873
0.3000948131084442,0.9679999947547913,0.29653695225715637,0.969292402267456
0.29554688930511475,0.9693333506584167,0.2887606918811798,0.9732977151870728
0.28931036591529846,0.9706666469573975,0.28036385774612427,0.9719626307487488
0.28083163499832153,0.9706666469573975,0.2780381143093109,0.9746328592300415
0.2765718698501587,0.972000002861023,0.2704000174999237,0.9746328592300415
0.27144259214401245,0.9733333587646484,0.2642097771167755,0.9719626307487488
0.2647300958633423,0.972000002861023,0.25892192125320435,0.9732977151870728
0.25995996594429016,0.972000002861023,0.25418129563331604,0.9759679436683655
0.2550085783004761,0.9733333587646484,0.24879592657089233,0.9732977151870728
0.2501983344554901,0.972000002861023,0.24376751482486725,0.9759679436683655
0.24511262774467468,0.9773333072662354,0.2403685301542282,0.9719626307487488
0.24140658974647522,0.9733333587646484,0.23604752123355865,0.9732977151870728
0.23669010400772095,0.9733333587646484,0.2304336279630661,0.9759679436683655
0.2319847047328949,0.9733333587646484,0.2269156277179718,0.9759679436683655
0.22744746506214142,0.9760000109672546,0.22263294458389282,0.9746328592300415
0.22354431450366974,0.9746666550636292,0.21903496980667114,0.9759679436683655
0.2207663357257843,0.9746666550636292,0.21502310037612915,0.9759679436683655
0.21613015234470367,0.9760000109672546,0.21232226490974426,0.9746328592300415
