loss,accuracy,val_loss,val_accuracy
2.3450496196746826,0.16942675411701202,2.045363187789917,0.32908162474632263
1.9215985536575317,0.3885350227355957,1.7473231554031372,0.4808673560619354
1.675073504447937,0.5286624431610107,1.5552088022232056,0.6020408272743225
1.4947949647903442,0.6292993426322937,1.3955566883087158,0.6721938848495483
1.34672212600708,0.6968153119087219,1.2670154571533203,0.733418345451355
1.2279493808746338,0.7426751852035522,1.160381555557251,0.7729591727256775
1.1312811374664307,0.7796178460121155,1.0740892887115479,0.7997449040412903
1.0484050512313843,0.8114649653434753,0.9962156414985657,0.8265306353569031
0.9771687984466553,0.8407643437385559,0.9327689409255981,0.8469387888908386
0.915068507194519,0.8535031676292419,0.8774170279502869,0.8673469424247742
0.858613133430481,0.8751592636108398,0.8265366554260254,0.8737244606018066
0.8084765076637268,0.8878980875015259,0.7799921631813049,0.8966836929321289
0.7628620862960815,0.8980891704559326,0.7331783771514893,0.9068877696990967
0.7241334319114685,0.9082802534103394,0.6958892941474915,0.9132652878761292
0.683904230594635,0.9159235954284668,0.6618865132331848,0.9170918464660645
0.6505801677703857,0.9210191369056702,0.6368781328201294,0.918367326259613
0.6221811771392822,0.9261146783828735,0.5978465676307678,0.9247449040412903
0.5917214751243591,0.9261146783828735,0.5752626061439514,0.9285714030265808
0.5667164325714111,0.9273885488510132,0.5523636341094971,0.9298469424247742
0.5462446808815002,0.9299362897872925,0.5242872834205627,0.9349489808082581
0.5199147462844849,0.9363057613372803,0.5063651204109192,0.9336734414100647
0.5007760524749756,0.9350318312644958,0.4876304566860199,0.9413265585899353
0.4828188121318817,0.9477707147598267,0.472278356552124,0.9451530575752258
0.463805228471756,0.946496844291687,0.4482235312461853,0.9553571343421936
0.4461502730846405,0.9477707147598267,0.4346214234828949,0.9579081535339355
0.4292256832122803,0.9566879272460938,0.4220995306968689,0.9528061151504517
0.41689372062683105,0.9515923857688904,0.4056956171989441,0.956632673740387
0.40117156505584717,0.9554139971733093,0.3896682858467102,0.9579081535339355
0.3886539936065674,0.9579617977142334,0.3777662515640259,0.9604591727256775
0.37624186277389526,0.9579617977142334,0.3651729226112366,0.9604591727256775
0.3648216426372528,0.9605095386505127,0.3556895852088928,0.9617347121238708
0.35237589478492737,0.9630573391914368,0.3422895073890686,0.9642857313156128
0.341553658246994,0.9617834687232971,0.3319892883300781,0.9655612111091614
0.3317469358444214,0.9656050801277161,0.3303054869174957,0.9579081535339355
0.3225683569908142,0.9605095386505127,0.3128162920475006,0.9681122303009033
0.31277939677238464,0.9694267511367798,0.3075675070285797,0.9655612111091614
0.3040202856063843,0.9668790102005005,0.29997774958610535,0.9668367505073547
0.2960367202758789,0.9643312096595764,0.28838813304901123,0.9693877696990967
0.28806474804878235,0.9694267511367798,0.2791750133037567,0.9732142686843872
0.27962398529052734,0.9694267511367798,0.2717357277870178,0.9732142686843872
0.2720324397087097,0.9694267511367798,0.26626843214035034,0.9744898080825806
0.2654903829097748,0.9757961630821228,0.2581535875797272,0.9719387888908386
0.25877058506011963,0.9719745516777039,0.2562739849090576,0.9757652878761292
0.25310152769088745,0.9770700931549072,0.2461170107126236,0.9783163070678711
0.24722956120967865,0.9757961630821228,0.2404106855392456,0.9795918464660645
0.23987139761447906,0.9796178340911865,0.23493275046348572,0.9783163070678711
0.23529557883739471,0.9770700931549072,0.22916144132614136,0.9795918464660645
0.2292184829711914,0.9796178340911865,0.22386731207370758,0.9821428656578064
0.22414447367191315,0.9821656346321106,0.22116628289222717,0.980867326259613
0.21984922885894775,0.9808917045593262,0.21456986665725708,0.983418345451355
0.2150968760251999,0.9834395051002502,0.21145306527614594,0.9821428656578064
0.21133269369602203,0.9847133755683899,0.20539416372776031,0.9872449040412903
0.2061394602060318,0.9834395051002502,0.20665346086025238,0.9821428656578064
0.2034917175769806,0.9834395051002502,0.19940809905529022,0.9846938848495483
0.1988299936056137,0.9847133755683899,0.1950351595878601,0.9859693646430969
0.19449388980865479,0.9847133755683899,0.19053758680820465,0.9859693646430969
0.19100598990917206,0.9859872460365295,0.1876753270626068,0.9859693646430969
0.18632642924785614,0.987261176109314,0.18345913290977478,0.9897959232330322
0.1836913526058197,0.987261176109314,0.17854654788970947,0.9897959232330322
0.17912083864212036,0.9859872460365295,0.17492304742336273,0.9885203838348389
0.17533141374588013,0.987261176109314,0.17214298248291016,0.9897959232330322
0.1726745367050171,0.987261176109314,0.1683138757944107,0.9885203838348389
0.16955558955669403,0.9885350465774536,0.1685439497232437,0.9872449040412903
0.16700248420238495,0.987261176109314,0.1640312224626541,0.9872449040412903
0.16350923478603363,0.9847133755683899,0.15912188589572906,0.9897959232330322
0.16028012335300446,0.9885350465774536,0.15985554456710815,0.9897959232330322
0.1586633324623108,0.9885350465774536,0.15670977532863617,0.9910714030265808
0.1552710235118866,0.9885350465774536,0.1510055810213089,0.9910714030265808
0.1517372727394104,0.987261176109314,0.14858414232730865,0.9923469424247742
0.14905256032943726,0.9898089170455933,0.14729271829128265,0.9910714030265808
0.14724799990653992,0.9923567175865173,0.14349313080310822,0.9923469424247742
0.1440517008304596,0.9923567175865173,0.14183363318443298,0.9923469424247742
0.142191082239151,0.9923567175865173,0.13892461359500885,0.9923469424247742
0.1397482454776764,0.9923567175865173,0.13708874583244324,0.9923469424247742
0.13787217438220978,0.9923567175865173,0.13488011062145233,0.9923469424247742
0.1356784552335739,0.9923567175865173,0.13269975781440735,0.9923469424247742
0.13358303904533386,0.9923567175865173,0.13127996027469635,0.9936224222183228
0.13236674666404724,0.993630588054657,0.130636528134346,0.9936224222183228
0.13019172847270966,0.993630588054657,0.12705343961715698,0.9948979616165161
0.12762188911437988,0.993630588054657,0.1260048747062683,0.9910714030265808
0.12605854868888855,0.9910827875137329,0.12324955314397812,0.9923469424247742
0.12408425658941269,0.9923567175865173,0.12210055440664291,0.9910714030265808
0.12270823866128922,0.9910827875137329,0.11997975409030914,0.9936224222183228
0.12059714645147324,0.9923567175865173,0.11967850476503372,0.9948979616165161
0.11906430125236511,0.9923567175865173,0.11701790243387222,0.9948979616165161
0.11692579835653305,0.9949044585227966,0.11483138799667358,0.9936224222183228
0.11556426435709,0.993630588054657,0.1138669028878212,0.9948979616165161
0.11394689977169037,0.993630588054657,0.11146946251392365,0.9948979616165161
0.11208375543355942,0.9949044585227966,0.11244077235460281,0.9936224222183228
