loss,accuracy,val_loss,val_accuracy
3.106475353240967,0.32327044010162354,1.4079840183258057,0.5642317533493042
1.2119940519332886,0.6213836669921875,1.5987311601638794,0.513853907585144
0.8287096619606018,0.7647798657417297,0.8418436050415039,0.7695214152336121
0.5626089572906494,0.8591194748878479,0.46434515714645386,0.9005037546157837
0.44643041491508484,0.8893081545829773,0.40434959530830383,0.9005037546157837
0.3850296139717102,0.896855354309082,0.3388482630252838,0.9093198776245117
0.3375892639160156,0.9144654273986816,0.3984903395175934,0.8677582144737244
0.27911531925201416,0.9308176040649414,0.2384783774614334,0.9433249235153198
0.2439311295747757,0.9396226406097412,0.2569582164287567,0.9269521236419678
0.22181230783462524,0.944654107093811,0.23136962950229645,0.9395465850830078
0.2036738246679306,0.944654107093811,0.19669309258460999,0.9534004926681519
0.18192002177238464,0.9509434103965759,0.15553952753543854,0.9584382772445679
0.1640509068965912,0.9597484469413757,0.17691795527935028,0.9521410465240479
0.1555868536233902,0.9584905505180359,0.1411440372467041,0.9659949541091919
0.14006857573986053,0.9672955870628357,0.2296636700630188,0.9231737852096558
0.13317610323429108,0.9723270535469055,0.12901122868061066,0.9685138463973999
0.11738380789756775,0.9698113203048706,0.1051914319396019,0.9773299694061279
0.11199028044939041,0.9786163568496704,0.10477015376091003,0.9760705232620239
0.10440216213464737,0.9748427867889404,0.11246855556964874,0.9785894155502319
0.09976862370967865,0.9798741936683655,0.08698637783527374,0.982367753982544
0.09975075721740723,0.9748427867889404,0.08506609499454498,0.986146092414856
0.0840778723359108,0.9849056601524353,0.0753503292798996,0.991183876991272
0.08263331651687622,0.9861634969711304,0.104051373898983,0.9710327386856079
0.08179330080747604,0.9861634969711304,0.07679722458124161,0.986146092414856
0.07028789073228836,0.99245285987854,0.06419047713279724,0.991183876991272
0.07130632549524307,0.9849056601524353,0.06505240499973297,0.992443323135376
0.0647677406668663,0.9911949634552002,0.07543304562568665,0.983627200126648
0.0659407451748848,0.9874213933944702,0.091949462890625,0.9760705232620239
0.059475142508745193,0.9937106966972351,0.05105423182249069,0.994962215423584
0.05638131499290466,0.99245285987854,0.050392892211675644,0.994962215423584
0.05290045961737633,0.9937106966972351,0.06709989905357361,0.988664984703064
0.05958985537290573,0.9899371266365051,0.045676339417696,0.996221661567688
0.049261096864938736,0.9937106966972351,0.04656345397233963,0.996221661567688
0.04952304810285568,0.9937106966972351,0.04114248603582382,0.997481107711792
0.043354786932468414,0.9949685335159302,0.053843602538108826,0.994962215423584
0.04409322515130043,0.99622642993927,0.03974601998925209,0.996221661567688
0.038665734231472015,0.9987421631813049,0.0369325689971447,1.0
0.03922867774963379,0.99622642993927,0.03906971216201782,0.996221661567688
0.038511186838150024,0.99622642993927,0.038245413452386856,0.996221661567688
0.035836659371852875,0.9974842667579651,0.03524209186434746,0.998740553855896
0.03647803142666817,0.9987421631813049,0.036095988005399704,0.998740553855896
0.03616713732481003,0.9974842667579651,0.03286520391702652,0.997481107711792
0.032725363969802856,0.9974842667579651,0.029270589351654053,0.998740553855896
0.03289163112640381,0.9987421631813049,0.033859897404909134,0.997481107711792
0.0303165502846241,1.0,0.03068660944700241,0.998740553855896
0.031441379338502884,0.9974842667579651,0.027261890470981598,1.0
0.0306542981415987,0.9974842667579651,0.03039134480059147,1.0
