loss,accuracy,val_loss,val_accuracy
0.6352466344833374,0.7984395027160645,0.22918933629989624,0.935742974281311
0.1938125193119049,0.941482424736023,0.2339918315410614,0.9236947894096375
0.16186664998531342,0.9476593136787415,0.12383708357810974,0.9611780643463135
0.11727391183376312,0.9626137614250183,0.11333612352609634,0.969210147857666
0.09707383811473846,0.9697659015655518,0.10301726311445236,0.9638554453849792
0.0844632238149643,0.9730169177055359,0.11190655827522278,0.969210147857666
0.07075157016515732,0.9785435795783997,0.08536893874406815,0.9759036302566528
0.05881594493985176,0.9808192253112793,0.09017293900251389,0.9759036302566528
0.057931434363126755,0.981469452381134,0.0863923728466034,0.9772422909736633
0.05085137113928795,0.9863458871841431,0.0784851536154747,0.9812583923339844
0.03766876459121704,0.9863458871841431,0.10844222456216812,0.9705488681793213
0.038980040699243546,0.9869961142539978,0.09228232502937317,0.9785810112953186
0.03351897746324539,0.9860208034515381,0.0903182253241539,0.9745649099349976
0.025704387575387955,0.9915474653244019,0.09452955424785614,0.9772422909736633
0.022489435970783234,0.9918725490570068,0.10341492295265198,0.9772422909736633
0.024240411818027496,0.9912223815917969,0.07607130706310272,0.9812583923339844
0.014210894703865051,0.9957737326622009,0.07721429318189621,0.9812583923339844
0.018319977447390556,0.9944733381271362,0.08162447810173035,0.9785810112953186
0.016633473336696625,0.9957737326622009,0.08346313238143921,0.9812583923339844
0.006149205844849348,0.9990246891975403,0.0828934907913208,0.9812583923339844
