loss,accuracy,val_loss,val_accuracy
0.13698424398899078,0.10451612621545792,0.13199272751808167,0.11369509249925613
0.13023962080478668,0.11870967596769333,0.1278657615184784,0.12403100728988647
0.12657320499420166,0.13032257556915283,0.12449770420789719,0.1304909586906433
0.12327573448419571,0.13032257556915283,0.12102789431810379,0.13695091009140015
0.11963959038257599,0.1432258039712906,0.11719249933958054,0.151162788271904
0.11557670682668686,0.16516129672527313,0.11295321583747864,0.17958655953407288
0.11140990257263184,0.19354838132858276,0.10897434502840042,0.21317829191684723
0.10775849223136902,0.22064515948295593,0.10561113804578781,0.237726092338562
0.1046052873134613,0.25161290168762207,0.10288769006729126,0.25581395626068115
0.10196853429079056,0.25806450843811035,0.10025237500667572,0.27519381046295166
0.09942562133073807,0.2761290371417999,0.09790635108947754,0.2816537320613861
0.09716227650642395,0.2825806438922882,0.09568063914775848,0.2829457223415375
0.09489759057760239,0.2916128933429718,0.09359056502580643,0.302325576543808
0.0928703173995018,0.30451613664627075,0.09155941009521484,0.32687339186668396
0.09087604284286499,0.32774192094802856,0.08983802050352097,0.33850130438804626
0.08892656117677689,0.34193548560142517,0.08773010224103928,0.3501291871070862
0.08707446604967117,0.35741934180259705,0.08596484363079071,0.36304908990859985
0.08535730838775635,0.36258065700531006,0.08415020257234573,0.37467700242996216
0.08362400531768799,0.3754838705062866,0.08258958905935287,0.3850129246711731
0.08211945742368698,0.38967740535736084,0.08117130398750305,0.3927648663520813
0.08070355653762817,0.39741936326026917,0.07975026965141296,0.39922481775283813
0.07934614270925522,0.4051612913608551,0.07842490822076797,0.4276485741138458
0.07805728912353516,0.4283871054649353,0.07715088874101639,0.44186046719551086
0.0768744945526123,0.44516128301620483,0.07597719132900238,0.4521963894367218
0.07571864128112793,0.4541935622692108,0.07489360868930817,0.46253231167793274
0.07464702427387238,0.4632258117198944,0.07388529181480408,0.4638243019580841
0.07369581609964371,0.46838709712028503,0.07300687581300735,0.4767441749572754
0.07279231399297714,0.4838709533214569,0.07217694818973541,0.4832041263580322
0.07187337428331375,0.48774194717407227,0.07126413285732269,0.4883720874786377
0.07106621563434601,0.4890322685241699,0.07042595744132996,0.49741601943969727
0.07024583220481873,0.4980645179748535,0.06963391602039337,0.5051679611206055
0.06949707865715027,0.5058064460754395,0.06887252628803253,0.5090439319610596
0.06874404102563858,0.5096774101257324,0.06817504018545151,0.5116279125213623
0.06809062510728836,0.5109677314758301,0.06749355047941208,0.5155038833618164
0.06743596494197845,0.5135483741760254,0.0669080913066864,0.5155038833618164
0.06679556518793106,0.514838695526123,0.0662139430642128,0.5193798542022705
0.06616263836622238,0.5174193382263184,0.06562218070030212,0.5219638347625732
0.06561195850372314,0.5212903022766113,0.0651620551943779,0.5271317958831787
0.06509214639663696,0.522580623626709,0.06458333879709244,0.5284237861633301
0.06452164053916931,0.5277419090270996,0.06411007791757584,0.5310077667236328
0.0640176311135292,0.5290322303771973,0.0635891780257225,0.5310077667236328
0.06351111829280853,0.5316129326820374,0.06305481493473053,0.5348837375640869
0.06303698569536209,0.5341935753822327,0.06257768720388412,0.5361757278442383
0.06250658631324768,0.536774218082428,0.06197674199938774,0.5413436889648438
0.06194539740681648,0.5445161461830139,0.06146763265132904,0.5465116500854492
0.06138793006539345,0.5496774315834045,0.060880664736032486,0.5516796112060547
0.060816213488578796,0.5483871102333069,0.060587555170059204,0.552971601486206
0.06046218425035477,0.5535483956336975,0.06028881296515465,0.5516796112060547
0.060015104711055756,0.5548387169837952,0.05928845331072807,0.5684754252433777
0.059230923652648926,0.5716128945350647,0.0587574727833271,0.5749353766441345
0.05866013094782829,0.5767741799354553,0.058062758296728134,0.5852712988853455
0.058033280074596405,0.5858064293861389,0.057571351528167725,0.5891472697257996
0.05753173306584358,0.5896773934364319,0.05704960599541664,0.5930232405662537
0.057037968188524246,0.5909677147865295,0.0565260574221611,0.5956072211265564
0.05651887133717537,0.5935483574867249,0.05605584383010864,0.6033591628074646
0.056072644889354706,0.6025806665420532,0.05564740300178528,0.6007751822471619
0.05561955273151398,0.6012903451919556,0.05519714578986168,0.604651153087616
0.055214881896972656,0.6038709878921509,0.054804183542728424,0.6072351336479187
0.05484793707728386,0.6064516305923462,0.054414499551057816,0.6124030947685242
0.05443349480628967,0.6129032373428345,0.054045286029577255,0.6136950850486755
0.05407707393169403,0.6129032373428345,0.05369572713971138,0.6162790656089783
0.05375002324581146,0.6154838800430298,0.053328052163124084,0.6162790656089783
0.053362250328063965,0.6141935586929321,0.05315852537751198,0.6175710558891296
0.0530632920563221,0.6180645227432251,0.052766103297472,0.6214470267295837
